6667137.905,2187966.512,1.79914
6667142.614,2187966.383,1.24416
6667147.307,2187966.253,1.13356
6667152.1,2187966.035,0.9185
6667156.977,2187965.894,1.19189
6667161.82,2187965.701,2.28806
6667166.493,2187965.616,1.63857
6667171.054,2187965.411,0.64936
6667175.467,2187965.25,1.42799
6667179.551,2187965.23,1.72383
6667183.718,2187965.041,0.60254
6667187.769,2187964.903,0.76464
6667192.183,2187964.849,1.43743
6667196.833,2187964.561,1.79199
6667201.406,2187964.419,2.21209
6667205.584,2187964.241,1.2205
6667209.803,2187964.184,1.52606
6667213.905,2187964.132,0.86688
6667218.063,2187964.006,0.60732
6667221.865,2187963.974,1.0147
6667225.104,2187964.025,0.911
6667228.377,2187963.846,1.08233
6667231.94,2187963.589,-0.09121
6667235.437,2187963.04,0.36617
6667238.793,2187962.947,0.36884
6667242.342,2187962.678,1.29512
6667245.029,2187962.49,0.99236
6667247.481,2187962.313,0.8015
6667249.432,2187962.169,1.22579
6667251.45,2187961.904,0.87673
6667253.467,2187961.654,0.78802
6667255.619,2187961.366,0.71683
6667258.48,2187960.715,0.66255
6667261.899,2187959.778,0.86937
6667265.05,2187958.702,0.2032
6667267.609,2187957.679,0.67888
6667269.58,2187956.732,0.75256
6667271.619,2187955.694,0.76603
6667273.387,2187954.894,0.62112
6667275.372,2187953.934,0.65058
6667277.205,2187953.139,0.70202
6667279.244,2187952.331,0.50148
6667281.967,2187951.533,0.47589
6667285.618,2187950.964,0.37513
6667289.145,2187951.208,0.31605
6667292.532,2187951.949,0.70523
6667296.253,2187953.384,1.77847
6667300.275,2187955.387,1.27304
6667304.416,2187957.326,1.2827
6667308.572,2187958.82,1.32219
6667312.506,2187959.948,0.89528
6667316.186,2187960.595,0.80044
6667319.311,2187960.977,1.72809
6667322.416,2187961.203,0.7426
6667325.418,2187961.349,0.86196
6667328.329,2187961.33,1.13143
6667330.548,2187961.165,0.6334
6667332.123,2187961.017,1.24623
6667333.571,2187960.769,0.98698
6667336.275,2187960.08,0.75855
6667339.042,2187958.802,0.18313
6667340.53,2187957.641,0.99222
6667341.745,2187956.631,0.57423
6667342.708,2187955.64,0.55816
6667343.711,2187954.522,0.71363
6667344.754,2187952.883,0.4586
6667345.836,2187950.686,0.316
6667346.973,2187947.279,1.40552
6667347.74,2187943.464,1.01355
6667347.926,2187938.698,1.06357
6667347.575,2187933.543,1.33441
6667347.036,2187928.419,1.22371
6667346.463,2187923.402,0.78548
6667345.751,2187918.592,1.38386
6667344.835,2187913.875,1.34662
6667343.786,2187909.561,1.65232
6667342.717,2187905.425,1.19415
6667341.854,2187901.386,1.19443
6667340.898,2187898.111,1.5593
6667340.234,2187894.922,0.61872
6667339.497,2187891.495,1.57344
6667338.753,2187887.727,1.15593
6667338.128,2187883.438,1.73963
6667338.202,2187879.327,1.99939
6667338.269,2187875.034,1.53038
6667338.389,2187871.075,1.50862
6667338.591,2187867.372,2.65663
6667338.796,2187864.071,1.74411
6667338.878,2187861.252,2.35839
6667338.891,2187858.302,2.51043
6667338.889,2187855.047,2.2541
6667338.765,2187851.569,0.98251
6667338.431,2187848.114,2.19407
6667337.936,2187844.383,1.45045
6667337.006,2187839.991,0.97902
6667335.213,2187835.725,0.79705
6667333.311,2187832.007,1.46604
6667331.307,2187827.818,0.11314
6667329.427,2187824.353,0.45973
6667328.132,2187821.41,0.35795
6667327.12,2187819.428,0.67607
6667326.301,2187817.7,0.50419
6667324.829,2187814.984,0.26568
6667323.741,2187813.319,0.89
6667323.507,2187812.883,1.14711
6667323.259,2187812.356,0.46116
6667322.71,2187810.755,-0.07922
6667322.012,2187808.154,0.83135
6667321.505,2187804.72,0.90216
6667321.324,2187801.404,0.28023
6667321.369,2187798.179,0.96033
6667321.95,2187794.941,0.51358
6667322.631,2187791.303,1.75587
6667323.889,2187787.545,0.70827
6667324.902,2187784.54,0.49702
6667325.409,2187782.909,1.28421
6667326.338,2187780.687,1.21992
6667327.305,2187778.094,0.84116
6667328.34,2187775.817,0.24092
6667329.557,2187772.778,0.7714
6667331.642,2187768.945,0.81175
6667333.714,2187765.57,0.25098
6667335.657,2187763.253,0.54824
6667337.553,2187760.732,0.23366
6667339.964,2187757.24,0.9971
6667342.387,2187752.834,-0.04418
6667344.339,2187748.778,1.07766
6667345.965,2187744.913,1.40921
6667347.345,2187741.216,0.79323
6667348.503,2187737.316,0.86315
6667349.229,2187734.065,1.48349
6667349.744,2187731.104,1.47394
6667349.809,2187727.786,0.17432
6667349.588,2187723.895,1.32775
6667349.614,2187719.413,1.20578
6667349.223,2187714.987,1.00568
6667349.101,2187711.127,0.75596
6667348.918,2187707.062,1.49447
6667348.601,2187703.354,1.59523
6667348.419,2187700.102,0.74035
6667348.181,2187697.109,1.48
6667347.924,2187694.185,1.48
6667347.737,2187691.096,2.28772
6667347.451,2187688.351,1.62064
6667347.176,2187685.045,1.63205
6667346.881,2187682.124,1.62891
6667346.734,2187679.438,2.63245
6667346.597,2187676.224,0.81799
6667346.206,2187672.714,0.98889
6667345.969,2187669.189,2.04167
6667345.54,2187665.523,1.35456
6667345.053,2187661.75,1.50834
6667344.357,2187657.985,2.30915
6667343.769,2187654.87,1.47107
6667343.293,2187651.587,1.91594
6667342.768,2187647.911,0.81177
6667342.126,2187644.068,2.16118
6667341.447,2187640.51,2.44716
6667340.991,2187637.396,1.66374
6667340.581,2187634.422,0.63984
6667340.195,2187631.344,0.95312
6667339.781,2187628.762,0.56587
6667339.637,2187627.474,0.87588
6667339.625,2187627.337,0.68284
6667339.62,2187627.351,1.42142
6667339.621,2187627.344,1.44759
6667339.627,2187627.35,0.80797
6667339.63,2187627.342,1.37957
6667339.628,2187627.342,0.84211
6667339.624,2187627.323,1.07681
6667339.58,2187626.939,1.00009
6667339.549,2187626.151,1.45507
6667339.387,2187624.29,1.11941
6667339.093,2187621.652,0.7908
6667338.799,2187619.262,1.95002
6667338.608,2187615.792,2.17783
6667338.364,2187613.48,0.84493
6667338.227,2187610.676,0.9543
6667338.25,2187608.771,1.0747
6667338.262,2187608.499,1.17816
6667338.107,2187606.35,1.67435
6667337.584,2187603.125,0.40182
6667337.502,2187601.384,0.1536
6667336.998,2187599.932,0.50045
6667337.022,2187598.606,0.69827
6667337.047,2187596.128,1.19664
6667335.82,2187594.123,0.86091
6667335.395,2187592.74,0.84642
6667334.757,2187591.093,0.58552
6667334.718,2187590.124,0.81668
6667334.772,2187589.682,0.12647
6667334.63,2187587.847,0.92369
6667334.347,2187585.536,0.28638
6667333.467,2187582.166,1.27872
6667333.221,2187579.477,0.82426
6667333.152,2187576.557,1.89662
6667332.632,2187573.021,2.42532
6667332.13,2187568.73,1.95607
6667331.532,2187564.526,2.02693
6667331.097,2187561.361,3.28556
6667330.9,2187558.082,3.27346
6667330.458,2187553.846,1.19057
6667329.702,2187549.169,1.91265
6667328.765,2187544.107,2.43523
6667327.905,2187539.088,2.6416
6667327.015,2187534.163,2.42849
6667326.102,2187529.47,1.70686
6667325.482,2187524.737,1.9071
6667324.758,2187519.954,1.95502
6667324.013,2187515.17,1.6998
6667323.285,2187510.486,1.74421
6667322.349,2187505.886,1.35332
6667321.401,2187501.267,1.14305
6667320.365,2187496.516,1.75597
6667319.245,2187491.738,0.92254
6667318.288,2187487.243,0.92978
6667317.441,2187482.763,1.39627
6667316.655,2187478.325,1.84264
6667315.964,2187473.753,1.77636
6667315.495,2187468.857,1.47344
6667314.641,2187463.925,2.14855
6667314.049,2187458.836,1.98629
6667313.21,2187453.975,1.97034
6667312.134,2187448.904,1.28129
6667311.263,2187444.13,0.29856
6667310.331,2187439.8,1.39277
6667309.69,2187435.409,1.52158
6667308.819,2187430.747,1.12504
6667308.067,2187426.041,1.08387
6667307.56,2187421.778,1.45476
6667306.875,2187417.766,0.65785
6667306.262,2187414.359,1.27637
6667305.764,2187411.386,0.54847
6667304.95,2187408.61,1.01683
6667304.151,2187405.968,1.35116
6667302.9,2187403.41,1.07428
6667301.126,2187400.359,0.98053
6667298.7,2187397.374,2.69033
6667295.297,2187395.064,1.34683
6667291.113,2187393.498,2.24406
6667286.691,2187392.857,1.61258
6667282.482,2187392.929,0.9336
6667278.181,2187393.31,0.79374
6667273.969,2187393.814,0.90613
6667270.102,2187394.561,0.29354
6667265.714,2187395.541,0.21993
6667261.752,2187396.234,0.94458
6667258.713,2187396.514,0.84001
6667255.998,2187396.328,0.89505
6667253.251,2187395.546,1.09894
6667250.378,2187394.11,1.76766
6667248.059,2187391.962,0.51402
6667246.344,2187389.434,0.66639
6667243.876,2187386.459,0.83002
6667242.179,2187383.073,0.91371
6667241.136,2187380.139,0.32195
6667240.881,2187378.481,0.20661
6667240.574,2187376.786,0.90106
6667240.546,2187374.327,0.32539
6667240.972,2187371.39,1.00814
6667241.477,2187370.014,1.27313
6667241.706,2187369.606,0.53657
6667242.176,2187368.804,0.54181
6667242.87,2187367.831,0.43403
6667243.864,2187366.694,1.07586
6667245.451,2187365.326,0.85124
6667246.293,2187364.613,0.55585
6667246.931,2187364.25,1.22984
6667247.769,2187363.876,0.28877
6667249.801,2187363.037,1.13294
6667252.302,2187362.318,1.17321
6667255.157,2187361.642,0.73548
6667258.385,2187360.898,1.53837
6667261.898,2187360.486,0.19139
6667264.885,2187360.329,0.80427
6667267.829,2187359.921,0.87794
6667271.279,2187359.617,1.023
6667274.115,2187359.21,0.87913
6667276.888,2187358.741,0.52257
6667279.446,2187358.201,0.90282
6667281.757,2187357.419,1.37996
6667284.405,2187356.089,0.81548
6667287.109,2187353.776,1.24148
6667289.093,2187350.887,0.71686
6667290.56,2187347.313,0.10953
6667291.721,2187343.371,0.02307
6667292.248,2187339.027,0.49533
6667292.233,2187334.457,1.53945
6667291.74,2187329.917,0.68102
6667291.207,2187325.435,1.39783
6667290.597,2187321.131,0.30841
6667289.898,2187317.044,1.39873
6667289.23,2187312.858,0.75502
6667288.542,2187308.722,0.50314
6667287.714,2187304.68,1.57889
6667287.048,2187300.748,1.2325
6667286.332,2187296.585,1.31045
6667285.448,2187292.073,1.08503
6667284.622,2187287.176,1.13755
6667283.819,2187282.34,0.8385
6667282.925,2187277.416,0.70674
6667282.019,2187272.414,0.51889
6667281.296,2187267.52,0.74228
6667280.523,2187263.013,0.73392
6667279.78,2187258.898,0.99706
6667279.104,2187254.631,0.85313
6667278.369,2187250.514,1.17399
6667277.734,2187246.608,0.88208
6667276.953,2187242.65,0.42059
6667276.186,2187238.556,1.44193
6667275.473,2187234.42,1.54485
6667274.665,2187230.188,3.65312
6667273.961,2187225.692,2.87922
6667273.122,2187221.042,2.67599
6667272.297,2187217.097,2.53718
6667271.795,2187213.621,2.3317
6667271.209,2187210.589,2.57842
6667270.536,2187207.452,2.59337
6667269.746,2187203.206,1.68189
6667268.871,2187198.537,1.54741
6667267.901,2187193.622,1.25287
6667266.757,2187188.768,0.987
6667265.12,2187184.568,1.56884
6667263.414,2187180.876,1.14615
6667261.537,2187177.871,0.45117
6667259.896,2187175.345,1.63061
6667258.626,2187172.963,1.25648
6667257.443,2187170.389,-0.30145
6667256.38,2187167.271,0.7659
6667255.882,2187163.497,0.44746
6667255.896,2187159.477,0.07591
6667256.334,2187154.929,1.8048
6667257.072,2187150.017,1.4283
6667257.434,2187145.002,1.38705
6667257.445,2187139.99,0.3677
6667257.125,2187135.506,0.51766
6667256.608,2187131.193,1.67932
6667256.124,2187126.911,1.21853
6667255.398,2187122.321,1.67885
6667254.602,2187117.645,-0.11086
6667253.912,2187113.189,-0.15638
6667253.178,2187109.295,0.91369
6667252.363,2187106.386,-0.12216
6667251.341,2187103.756,1.25875
6667249.83,2187100.943,0.4708
6667247.567,2187098.033,0.76784
6667244.543,2187094.844,0.72078
6667242.025,2187092.313,0.40331
6667240.362,2187090.246,0.83896
6667239.224,2187088.14,0.44762
6667238.201,2187085.65,0.52656
6667237.662,2187082.918,0.2668
6667237.723,2187079.956,-0.22039
6667238.519,2187077.101,1.16139
6667239.613,2187073.666,-0.3124
6667240.938,2187069.651,0.73563
6667242.009,2187065.175,0.23744
6667242.488,2187060.74,1.14719
6667242.616,2187056.336,0.48528
6667242.468,2187052.435,1.23829
6667242.166,2187048.344,2.4661
6667241.304,2187044.081,1.41115
6667240.839,2187039.907,1.41115
6667239.86,2187035.916,2.15892
6667239.265,2187032.144,2.16234
6667238.658,2187028.508,1.98581
6667238.269,2187024.859,3.49212
6667237.798,2187021.506,2.85035
6667237.398,2187018.912,1.94587
6667237.1,2187016.704,2.37125
6667236.558,2187014.436,1.43332
6667236.008,2187011.171,2.20494
6667234.677,2187007.6,1.99946
6667233.702,2187004.484,1.99725
6667232.395,2187001.02,2.51747
6667231.156,2186997.369,2.81136
6667229.785,2186994.291,0.74993
6667228.726,2186991.786,0.74993
6667227.924,2186989.253,0.74993
6667226.955,2186985.316,0.8323
6667226.253,2186980.652,0.8107
6667225.909,2186975.395,1.74761
6667225.928,2186969.906,1.6175
6667226.077,2186964.923,1.61717
6667226.092,2186960.201,1.15704
6667225.982,2186955.878,1.15361
6667225.726,2186952.533,1.44994
6667225.401,2186949.318,1.22246
6667224.977,2186946.266,0.98744
6667224.496,2186943.271,0.80652
6667223.957,2186940.028,0.42192
6667223.363,2186937.323,0.53712
6667222.633,2186933.303,1.58708
6667221.484,2186927.798,0.47589
6667220.578,2186923.023,1.08986
6667219.908,2186919.496,2.08211
6667219.323,2186915.862,0.70737
6667219.067,2186913.829,0.70737
6667218.741,2186911.71,0.74275
6667218.251,2186908.523,1.01575
6667217.835,2186906.333,1.27001
6667217.316,2186903.455,0.60744
6667216.883,2186899.67,0.79586
6667216.143,2186895.443,0.22028
6667215.524,2186891.376,0.70947
6667215.039,2186887.807,1.58281
6667214.485,2186885.116,0.91583
6667214.022,2186882.319,0.8705
6667213.519,2186878.829,1.23821
6667212.781,2186874.263,1.16073
6667212.118,2186869.427,0.95478
6667211.11,2186864.343,1.99706
6667210.123,2186859.365,0.63182
6667209.297,2186854.361,0.82009
6667208.542,2186849.384,1.0193
6667207.604,2186844.438,1.27542
6667206.72,2186839.417,0.29768
6667205.882,2186834.311,0.8157
6667204.952,2186829.143,1.61718
6667204.011,2186823.568,2.01303
6667202.927,2186817.871,1.15915
6667201.888,2186812.343,1.41351
6667200.896,2186806.628,1.94722
6667199.93,2186800.663,2.56891
6667198.944,2186794.402,2.18076
6667197.818,2186788.424,1.27703
6667196.722,2186782.486,2.16073
6667195.584,2186776.75,1.51048
6667194.448,2186770.863,1.05891
6667193.447,2186764.924,1.97882
6667192.395,2186759.11,1.11582
6667191.595,2186753.356,1.49571
6667190.516,2186747.653,1.21773
6667189.529,2186741.859,1.15855
6667188.464,2186736.161,1.36981
6667187.457,2186730.313,1.84072
6667186.577,2186724.414,1.42502
6667185.601,2186718.551,0.56926
6667184.649,2186712.673,0.83003
6667183.556,2186706.683,1.78393
6667182.592,2186700.752,1.53635
6667181.64,2186694.815,1.87528
6667180.628,2186689.007,2.34775
6667179.577,2186683.058,1.76569
6667178.638,2186677.056,2.06777
6667177.536,2186670.683,1.78051
6667176.485,2186664.378,2.09381
6667175.516,2186658.164,1.15772
6667174.557,2186651.949,1.61145
6667173.465,2186645.933,1.86485
6667172.326,2186640.019,2.87895
6667171.273,2186634.204,2.57379
6667170.218,2186628.425,3.94611
6667169.131,2186622.703,3.69403
6667168.227,2186617.029,2.26988
6667167.37,2186611.572,1.88231
6667166.521,2186606.248,1.57188
6667165.727,2186601.06,1.76125
6667164.886,2186596.175,3.96248
6667163.812,2186591.558,3.88821
6667162.5,2186587.906,2.31728
6667161.121,2186585.128,2.4932
6667158.796,2186582.702,1.96967
6667155.57,2186580.883,1.60252
6667151.535,2186580.199,1.60252
6667147.53,2186581.048,0.92855
6667144.098,2186582.81,1.02083
6667141.891,2186584.676,1.52157
6667140.075,2186587.138,1.7681
6667138.513,2186589.29,2.05525
6667137.427,2186591.483,4.59404
6667135.096,2186594.685,5.7281
6667132.349,2186597.508,10.30794
6667130.241,2186599.517,10.14948
6667127.999,2186602.397,13.87484
6667125.894,2186605.781,11.22957
6667124.085,2186608.999,12.07565
6667122.349,2186613.369,11.7095
6667121.622,2186617.87,13.37279
6667121.419,2186622.249,11.18271
6667121.772,2186626.865,11.08727
6667122.197,2186631.854,10.93673
6667122.719,2186635.566,8.7171
6667123.332,2186639.361,7.70823
6667123.573,2186643.445,2.72595
6667124.403,2186646.822,0.84736
6667125.168,2186650.638,1.08582
6667125.637,2186654.593,0.56223
6667125.888,2186656.846,0.77469
6667125.671,2186658.9,0.6875
6667125.058,2186661.525,1.33954
6667124.16,2186663.631,0.97159
6667123.262,2186664.982,0.69351
6667122.164,2186666.116,1.35032
6667120.705,2186667.335,0.84833
6667118.887,2186668.391,-0.342
6667117.324,2186668.982,0.85844
6667115.694,2186669.232,0.62956
6667113.756,2186669.294,0.52883
6667111.166,2186668.89,0.78697
6667108.239,2186667.715,0.67238
6667105.464,2186665.623,0.96169
6667103.407,2186663.31,0.77848
6667101.039,2186659.997,0.05392
6667098.873,2186656.491,1.35904
6667096.86,2186652.7,1.01803
6667094.893,2186649.052,1.77676
6667092.96,2186645.837,1.34265
6667091.096,2186642.657,0.85468
6667090.143,2186641.251,1.4486
6667088.826,2186639.679,0.67996
6667087.082,2186638.015,1.4007
6667085.225,2186636.561,1.77178
6667083.253,2186635.498,2.39617
6667080.924,2186634.19,2.05635
6667078.494,2186633.307,2.95443
6667076.394,2186632.433,2.6933
6667074.822,2186631.59,2.18577
6667073.379,2186630.695,2.93484
6667072.078,2186629.757,2.8298
6667070.697,2186628.256,2.9212
6667068.341,2186626.472,2.10793
6667066.818,2186623.763,1.88153
6667065.128,2186620.596,1.58887
6667064.125,2186617.704,1.6652
6667063.406,2186615.897,1.40941
6667063.106,2186615.302,1.07342
6667062.361,2186613.716,0.80293
6667061.199,2186611.327,-0.04956
6667059.144,2186608.665,0.90015
6667057.325,2186606.543,-0.08982
6667054.893,2186604.604,-0.1121
6667052.448,2186602.804,0.5852
6667049.754,2186601.163,1.15469
6667047.074,2186600.029,1.46953
6667044.617,2186599.238,0.51051
6667041.361,2186598.546,0.47481
6667036.991,2186598.391,0.39685
6667032.186,2186598.238,0.07747
6667026.895,2186598.098,-0.01243
6667022.217,2186598.368,0.33082
6667017.635,2186598.915,1.45527
6667013.547,2186599.199,0.56744
6667010.915,2186599.701,0.43023
6667010.356,2186599.702,0.33441
6667010.431,2186599.717,0.13531
6667010.428,2186599.72,1.2989
6667010.439,2186599.713,0.33663
6667010.435,2186599.721,0.55586
6667010.449,2186599.715,1.03159
6667010.454,2186599.718,-0.07528
6667010.493,2186599.721,0.78953
6667010.541,2186599.726,1.04985
6667011.011,2186599.751,0.96661
6667013.282,2186599.582,-0.09332
6667015.719,2186599.707,-0.3297
6667017.738,2186599.818,1.01432
6667020.162,2186599.942,0.21637
6667021.783,2186600.016,0.40212
6667024.212,2186599.821,0.52122
6667026.103,2186599.875,0.13386
6667026.488,2186599.956,0.10076
6667026.883,2186599.99,0.34411
6667027.797,2186600.089,0.66416
6667029.82,2186600.265,0.07341
6667030.347,2186600.287,-0.14148
6667030.306,2186600.286,1.16438
6667030.171,2186600.285,0.28942
6667029.912,2186600.272,1.05595
6667028.529,2186600.233,0.08602
6667026.609,2186600.203,0.77807
6667026.175,2186600.237,0.46701
6667026.191,2186600.228,0.43167
6667026.181,2186600.237,0.43167
6667026.173,2186600.246,0.39705
6667026.198,2186600.243,0.53719
6667026.194,2186600.244,0.59884
6667026.202,2186600.23,0.10317
6667026.292,2186600.238,0.31128
6667026.333,2186600.239,1.21017
6667026.544,2186600.225,0.23853
6667026.776,2186600.214,0.46235
6667026.98,2186600.223,0.56211
6667027.148,2186600.227,0.58317
6667027.341,2186600.241,1.04259
6667027.504,2186600.249,0.22143
6667027.714,2186600.269,0.58826
6667027.813,2186600.287,0.84236
6667027.856,2186600.279,0.12165
6667028.618,2186600.328,0.71805
6667030.701,2186600.315,0.25446
6667031.128,2186600.26,0.38602
6667031.546,2186600.179,0.25323
6667031.94,2186600.09,0.98478
6667032.344,2186599.999,-0.08988
6667033.159,2186599.586,-0.19674
6667033.136,2186599.599,0.21138
6667033.045,2186599.686,0.22134
6667032.836,2186599.795,0.70837
6667032.32,2186600.089,0.90764
6667030.715,2186600.764,0.93334
6667027.404,2186601.614,-0.47724
6667024.039,2186602.391,0.11922
6667020.636,2186603.365,0.14989
6667016.436,2186604.954,0.51239
6667012.241,2186607.698,0.12047
6667009.271,2186610.939,0.45972
6667007.091,2186614.564,1.0554
6667006.11,2186618.575,1.3647
6667006.215,2186622.509,0.96535
6667007.228,2186627.173,0.56808
6667008.598,2186631.189,1.12286
6667010.326,2186635.093,1.72037
6667013.052,2186639.074,1.69184
6667016.441,2186642.929,1.04916
6667019.352,2186646.068,1.46204
6667021.123,2186649.27,1.27304
6667022.557,2186652.492,0.37784
6667023.34,2186656.507,1.44081
6667022.866,2186660.697,0.67649
6667021.468,2186663.977,1.76939
6667019.445,2186666.287,0.60119
6667017.229,2186667.789,1.20769
6667014.496,2186668.587,0.82798
6667012.133,2186668.72,0.97284
6667009.39,2186668.477,1.21262
6667005.969,2186667.272,0.82182
6667002.427,2186664.778,1.25562
6666999.394,2186661.075,0.7121
6666997.145,2186657.281,0.86917
6666995.296,2186654.081,1.52783
6666994.9,2186653.059,1.69158
6666994.86,2186653.03,0.08216
6666994.847,2186652.998,0.91616
6666994.853,2186652.975,0.38735
6666994.842,2186652.961,1.48411
6666994.836,2186652.959,1.29369
6666994.824,2186652.932,1.17964
6666994.808,2186652.911,1.20383
6666994.797,2186652.864,1.45281
6666994.727,2186652.718,0.65032
6666994.353,2186651.979,1.09418
6666993.809,2186650.827,1.231
6666992.791,2186647.885,1.81484
6666990.58,2186643.869,1.04794
6666988.668,2186639.347,1.41936
6666986.443,2186635.406,1.07433
6666984.42,2186630.792,0.5337
6666982.664,2186625.713,0.51881
6666981.122,2186621.381,0.72827
6666979.39,2186618.002,0.63715
6666977.247,2186614.783,0.3418
6666974.676,2186611.814,0.40198
6666972.182,2186609.798,1.10359
6666969.476,2186608.184,0.63211
6666965.938,2186606.774,0.96904
6666961.234,2186605.711,0.03925
6666956.919,2186605.065,0.98733
